0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
-9.82140000000000e-5, -0.126300000000000, 0.00289830000000000, -0.00177240000000000, 0.319320000000000, -0.785300000000000, 
-0.000680850000000000, 0.0181140000000000, -0.0776150000000000, 0.0127930000000000, -0.710900000000000, -2.45360000000000, 
-1.22050000000000e-5, 0.0199570000000000, -0.00710900000000000, -0.138330000000000, -122.640000000000, -1.79910000000000, 
0.000114920000000000, -0.00785300000000000, -0.00392570000000000, -0.0306980000000000, -0.287860000000000, -58.0550000000000, 
-0.00332030000000000, -0.0114970000000000, 0.0125830000000000, -0.0422870000000000, -13.8480000000000, -22.2910000000000, 
-0.0796990000000000, 16.9390000000000, -0.618050000000000, -0.204410000000000, -107.920000000000, -204.540000000000, 
-0.116590000000000, 0.542810000000000, -7.08180000000000, -0.0364990000000000, 135.010000000000, -460.930000000000, 
1.03960000000000, 1.28650000000000, -0.142280000000000, 1.32070000000000, 1.26570000000000, -65.6720000000000, 
0.163060000000000, 0, 0, 0, 0, 0, 
0, 8.15320000000000, 0, 0, 0, 0, 
0, 0, 3.26130000000000, 0, 0, 0, 
0, 0, 0, 3.26130000000000, 0, 0, 
0, 0, 0, 0, 3.26130000000000, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 8.15320000000000, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 
